a,f,integration_time,megno,final_e,final_theta
2.097857142857142865e+00,1.121997376282068970e+00,1.000000000000000000e+06,2.000423088780421743e+00,4.025045562556650580e-02,5.515011723543321409e+01
2.097857142857142865e+00,1.143368754877918114e+00,1.000000000000000000e+06,2.000977263487364599e+00,7.005656279434002709e-02,5.747112763974882199e+01
2.097857142857142865e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.000957327705447764e+00,1.400910156822189612e-02,6.200760647629468991e+01
2.097857142857142865e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.002219809803879258e+00,6.830921086739231984e-02,6.038751621735575981e+01
2.097857142857142865e+00,1.207482890665464659e+00,1.000000000000000000e+06,2.001382133987119616e+00,6.814544060095677203e-02,5.908012004216494972e+01
2.097857142857142865e+00,1.228854269261313803e+00,1.000000000000000000e+06,5.805965427073860319e+00,5.873783807564426918e-02,6.726857294569451540e+01
2.097857142857142865e+00,1.250225647857162503e+00,1.000000000000000000e+06,4.024618989045110951e+00,5.451066582695836271e-02,5.728831887336389173e+01
2.097857142857142865e+00,1.271597026453011647e+00,1.000000000000000000e+06,2.001329890217888430e+00,5.580225209860674440e-02,6.271561070668282412e+01
2.097857142857142865e+00,1.292968405048860348e+00,1.000000000000000000e+06,3.910602509366735813e+00,4.273281527569750687e-02,6.023464881118708547e+01
2.097857142857142865e+00,1.314339783644709492e+00,1.000000000000000000e+06,4.716488475695228999e+00,5.540564264276621326e-02,4.823681069727710735e+01
2.097857142857142865e+00,1.335711162240558414e+00,1.000000000000000000e+06,1.181450961608819306e+01,9.451684427741351147e-02,6.092166352792542483e+01
2.097857142857142865e+00,1.357082540836407336e+00,1.000000000000000000e+06,1.706203035002845780e+01,5.112716850401447660e-02,5.506051151105955910e+01
2.097857142857142865e+00,1.378453919432256258e+00,1.000000000000000000e+06,1.926667426144710404e+01,5.400367190557123220e-02,3.004089119440991453e+02
2.097857142857142865e+00,1.399825298028105180e+00,1.000000000000000000e+06,5.256443939198744886e+01,8.547084286735776026e-02,4.702053220950755730e+01
2.097857142857142865e+00,1.421196676623954103e+00,1.000000000000000000e+06,8.243833341552718252e+01,9.800959408496935643e-02,6.204468633818513723e+01
2.097857142857142865e+00,1.442568055219803025e+00,1.000000000000000000e+06,1.453869125433200793e+02,3.200655324403361285e-02,6.214301622256436985e+01
2.097857142857142865e+00,1.463939433815652169e+00,1.000000000000000000e+06,1.659874311705698062e+02,5.445947982170402241e-02,6.968182424284937326e+01
2.097857142857142865e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.000000000000000000e+01,7.771382256505916519e-01,8.894980535630526219e+01
2.097857142857142865e+00,1.506682191007350013e+00,1.000000000000000000e+06,1.137091808902717105e+02,1.556013412536008840e-02,3.134454519593472241e+02
2.097857142857142865e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.967850258498012206e-01,9.966952638871758552e+01
2.097857142857142865e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,3.534468435887569093e+00,2.019464166924337576e+02
2.097857142857142865e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.183421192455728077e+00,2.663655118175811154e+01
2.102142857142857313e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.403952222693476859e+00,5.221870411564830050e+01
2.102142857142857313e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,7.004150621419017261e+04,9.595311977693340566e+01
2.102142857142857313e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.098181333040701979e+00,2.347325683069271065e+02
2.102142857142857313e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.205278749269791616e+00,2.055693313311862482e+02
2.102142857142857313e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.673877573290804719e+02,2.772873109697152358e+02
2.102142857142857313e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.515313256223334681e-01,3.094601368398927121e+01
2.102142857142857313e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,6.621816287771653542e+00,2.135076546576123917e+02
2.102142857142857313e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.812328747624182057e+00,1.382633109839361794e+02
2.102142857142857313e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.005044855108056634e-01,1.246390407228860937e+02
2.102142857142857313e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,6.812820602843590478e+00,1.200730961450934302e+02
2.102142857142857313e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,3.657151129085589503e+01,1.966272566066610139e+01
2.102142857142857313e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.200058171650631778e+00,8.146349907160002601e+01
2.102142857142857313e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.140624698389038940e+02,5.181149665529781601e+01
2.102142857142857313e+00,8.014266973443349151e-01,1.000000000000000000e+06,1.000000000000000000e+01,4.521675748716211274e+01,1.240112382144838108e+02
2.102142857142857313e+00,8.227980759401839483e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.507075750246978263e+00,5.467633315669385752e+01
2.102142857142857313e+00,8.441694545360328705e-01,1.000000000000000000e+06,1.743475832336010853e+02,6.855248438452617166e-02,8.122634230073343531e+01
2.102142857142857313e+00,8.655408331318817927e-01,1.000000000000000000e+06,2.591328747005198352e+01,1.025116129587061164e-01,6.130368220971962501e+01
2.102142857142857313e+00,8.869122117277307149e-01,1.000000000000000000e+06,3.735150394184675093e+01,6.330622667004344450e-02,5.631256650534759700e+01
2.102142857142857313e+00,9.082835903235796371e-01,1.000000000000000000e+06,5.172485007478949015e+00,3.846572737638978556e-02,7.229382859690167606e+01
2.102142857142857313e+00,9.296549689194286703e-01,1.000000000000000000e+06,2.011280948812426583e+00,5.433439107440369426e-02,6.683769510564671634e+01
2.102142857142857313e+00,9.510263475152775925e-01,1.000000000000000000e+06,1.909624505928833482e+00,7.260117885126982085e-02,5.306931517485083560e+01
2.102142857142857313e+00,9.723977261111265147e-01,1.000000000000000000e+06,1.998534115510824050e+00,8.339632841713831568e-02,2.977735951073462957e+02
2.102142857142857313e+00,9.937691047069754369e-01,1.000000000000000000e+06,1.779296947881494173e+00,5.982508869964038578e-02,2.884425973565859067e+02
2.102142857142857313e+00,1.015140483302824359e+00,1.000000000000000000e+06,1.942520892454373538e+00,2.236453081063001502e-02,2.934206957952506514e+02
2.102142857142857313e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.002056021523901386e+00,2.313063109404936771e-02,5.458423522352973123e+01
2.102142857142857313e+00,1.057883240494522203e+00,1.000000000000000000e+06,1.999126041971420298e+00,6.074303990421737326e-02,5.655789362279167420e+01
2.102142857142857313e+00,1.079254619090371126e+00,1.000000000000000000e+06,2.001118970373083616e+00,3.208351005544077955e-02,5.340708781368027758e+01
2.102142857142857313e+00,1.100625997686220048e+00,1.000000000000000000e+06,2.002054992476854700e+00,6.121665298716682385e-02,2.965363618562107604e+02
2.102142857142857313e+00,1.121997376282068970e+00,1.000000000000000000e+06,2.001277098567606050e+00,3.329480846634940566e-02,5.333696070198728023e+01
2.102142857142857313e+00,1.143368754877918114e+00,1.000000000000000000e+06,1.999173019868611956e+00,5.041540439197963325e-02,3.030360515334074307e+02
2.102142857142857313e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.000819141458427985e+00,4.128846224204683196e-02,2.939390550691321096e+02
2.102142857142857313e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.002379574460809053e+00,4.793518740938283729e-02,3.037475501575641488e+02
2.102142857142857313e+00,1.207482890665464659e+00,1.000000000000000000e+06,1.995310105564876535e+00,3.232303590233032847e-02,3.011788776223277750e+02
2.102142857142857313e+00,1.228854269261313803e+00,1.000000000000000000e+06,2.293469507136887575e+00,7.143741320813658258e-02,5.240599729848988630e+01
2.102142857142857313e+00,1.250225647857162503e+00,1.000000000000000000e+06,1.982520083715616499e+00,1.790744926065558976e-02,6.169851234379230931e+01
2.102142857142857313e+00,1.271597026453011647e+00,1.000000000000000000e+06,2.002444465242398497e+00,6.670108335709620806e-02,6.440018957698286783e+01
2.102142857142857313e+00,1.292968405048860348e+00,1.000000000000000000e+06,1.999940436219642459e+00,6.083100728904155402e-02,5.527065443213862039e+01
2.102142857142857313e+00,1.314339783644709492e+00,1.000000000000000000e+06,8.718972243943779787e+00,5.723270662034356249e-02,6.497658112678441000e+01
2.102142857142857313e+00,1.335711162240558414e+00,1.000000000000000000e+06,3.159919074742677303e+00,5.463978673034203953e-02,5.278288050791271502e+01
2.102142857142857313e+00,1.357082540836407336e+00,1.000000000000000000e+06,1.698761607334068202e+01,9.522074155939400097e-02,7.288036658486952035e+01
2.102142857142857313e+00,1.378453919432256258e+00,1.000000000000000000e+06,2.241195025464446999e+01,5.340407113898349573e-02,7.566616087055466267e+01
2.102142857142857313e+00,1.399825298028105180e+00,1.000000000000000000e+06,3.347471804192712597e+01,5.250577569963734564e-02,3.036586167116965953e+02
2.102142857142857313e+00,1.421196676623954103e+00,1.000000000000000000e+06,8.546432081842915807e+01,1.154713819182517087e-01,6.708382776240856060e+01
2.102142857142857313e+00,1.442568055219803025e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.196626685602919737e+00,2.152549183130386723e+02
2.102142857142857313e+00,1.463939433815652169e+00,1.000000000000000000e+06,2.335726657527812051e+02,7.903946862337708767e-02,8.055019613194384931e+01
2.102142857142857313e+00,1.485310812411500869e+00,1.000000000000000000e+06,1.000000000000000000e+01,2.331589120769522765e+02,2.449817693050610785e+02
2.102142857142857313e+00,1.506682191007350013e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.031169447431777852e+00,2.681511466067278704e+01
2.102142857142857313e+00,1.528053569603198714e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.045180184167463722e+00,3.458861382520083794e+01
2.102142857142857313e+00,1.549424948199047858e+00,1.000000000000000000e+06,1.000000000000000000e+01,1.784476092540973058e+00,2.587121153465449908e+01
2.102142857142857313e+00,1.570796326794896558e+00,1.000000000000000000e+06,1.000000000000000000e+01,9.467773553282173848e-01,2.113295775169318063e+02
2.106428571428571317e+00,5.235987755982988157e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.008629687302685207e+00,2.046022051456148816e+01
2.106428571428571317e+00,5.449701541941477378e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.600795933202142640e+00,5.280687286567881245e+01
2.106428571428571317e+00,5.663415327899966600e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.168743428696286024e+01,7.888801812747070130e+01
2.106428571428571317e+00,5.877129113858455822e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.694607948028535205e-01,7.067342891383310644e+01
2.106428571428571317e+00,6.090842899816946154e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.119915579421965734e+00,3.861603749526510398e+01
2.106428571428571317e+00,6.304556685775435376e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.822331943468039981e+02,2.035351173882992271e+01
2.106428571428571317e+00,6.518270471733924598e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.276345917404015262e+00,2.549948923455235104e+02
2.106428571428571317e+00,6.731984257692413820e-01,1.000000000000000000e+06,1.000000000000000000e+01,6.423254080781239281e+02,1.445049490367293856e+02
2.106428571428571317e+00,6.945698043650903042e-01,1.000000000000000000e+06,1.000000000000000000e+01,1.508576928649032922e+00,1.058788802715090185e+02
2.106428571428571317e+00,7.159411829609392264e-01,1.000000000000000000e+06,1.000000000000000000e+01,2.848478711046129774e+02,5.254188113584883979e+01
2.106428571428571317e+00,7.373125615567881486e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.326645523594249809e+00,1.052208863591180688e+02
2.106428571428571317e+00,7.586839401526370708e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.496348731609577376e-01,1.517850150604762689e+02
2.106428571428571317e+00,7.800553187484859929e-01,1.000000000000000000e+06,1.000000000000000000e+01,8.252149379009050278e+01,1.385332470215270284e+01
2.106428571428571317e+00,8.014266973443349151e-01,1.000000000000000000e+06,3.954485059748856202e+02,6.383805732616279482e-02,6.466151256125826308e+01
2.106428571428571317e+00,8.227980759401839483e-01,1.000000000000000000e+06,1.000000000000000000e+01,9.680857624328805811e-01,1.710389560223318028e+02
2.106428571428571317e+00,8.441694545360328705e-01,1.000000000000000000e+06,2.043386553977743176e+02,4.193944071761207537e-02,7.733854954857119424e+01
2.106428571428571317e+00,8.655408331318817927e-01,1.000000000000000000e+06,9.222017355731155419e+01,9.158773815540334484e-02,4.813675868224792254e+01
2.106428571428571317e+00,8.869122117277307149e-01,1.000000000000000000e+06,3.027534020446157115e+01,7.960372645262621394e-02,5.962288646785447099e+01
2.106428571428571317e+00,9.082835903235796371e-01,1.000000000000000000e+06,1.317686800863633678e+01,1.007916798271741715e-01,2.988444697918501447e+02
2.106428571428571317e+00,9.296549689194286703e-01,1.000000000000000000e+06,2.071069162956018506e+00,6.983782254057474548e-02,2.859258382045023836e+02
2.106428571428571317e+00,9.510263475152775925e-01,1.000000000000000000e+06,4.610950600419657874e+00,5.304741537630631304e-02,4.686011778012723283e+01
2.106428571428571317e+00,9.723977261111265147e-01,1.000000000000000000e+06,3.417478978253896127e+00,8.939595355335688831e-02,6.326427621872745277e+01
2.106428571428571317e+00,9.937691047069754369e-01,1.000000000000000000e+06,2.478348075510861115e+00,4.232874078131808326e-02,5.058046211892132504e+01
2.106428571428571317e+00,1.015140483302824359e+00,1.000000000000000000e+06,2.002537751264859445e+00,6.471500554429129859e-02,6.717011619656885557e+01
2.106428571428571317e+00,1.036511861898673281e+00,1.000000000000000000e+06,2.001265065125254150e+00,5.204018165340329460e-02,5.860022972821278842e+01
2.106428571428571317e+00,1.057883240494522203e+00,1.000000000000000000e+06,1.999435089831859580e+00,3.281797521931438533e-02,6.307644652965297638e+01
2.106428571428571317e+00,1.079254619090371126e+00,1.000000000000000000e+06,2.001610748164754039e+00,6.110569148514390786e-02,6.135039307325354230e+01
2.106428571428571317e+00,1.100625997686220048e+00,1.000000000000000000e+06,1.995446924383624365e+00,6.912753243890815136e-02,5.505633377843364684e+01
2.106428571428571317e+00,1.121997376282068970e+00,1.000000000000000000e+06,2.001398659272252800e+00,3.286973342837130191e-02,5.722445310797619555e+01
2.106428571428571317e+00,1.143368754877918114e+00,1.000000000000000000e+06,2.001671669254997177e+00,7.065544383100996750e-02,5.879854944510839232e+01
2.106428571428571317e+00,1.164740133473766814e+00,1.000000000000000000e+06,2.003211557749462024e+00,2.582149835305553448e-02,6.155264921042937232e+01
2.106428571428571317e+00,1.186111512069615959e+00,1.000000000000000000e+06,2.001197522564466258e+00,6.085270330784983001e-02,7.186214633395961471e+01
2.106428571428571317e+00,1.207482890665464659e+00,1.000000000000000000e+06,3.288467416352624184e+00,6.279895729962101103e-02,5.388571620208691115e+01
2.106428571428571317e+00,1.228854269261313803e+00,1.000000000000000000e+06,2.003424998844256955e+00,6.185209293570942402e-02,6.785955496044631730e+01
